TRACT,percentPOC2000,perSixFive2000,medHHinc2000,MedianValue2000,rent2000,builtSince00_2000,median_hhi,perc_poc,perc_65up,perc_new_bld,rent,emv
27139081100,0.0207989435457247,0.0510069329811819,106585.2,244865.508122403,830.7,0.339155749636099,119375,3.7366388215216024,8.658941884487561,47.5151196423876,1120,309e3
27037060904,0.0346370415233027,0.133949974225678,72634.42,155127.087268606,759.7,0.0613621038435603,59650,13.842551946151596,13.637693883523557,5.79613590939374,930,189300
27037060905,0.0531264821262679,0.0794457169911431,86510.66,178929.656214583,1363.2,0.608459869848156,76250,13.576881134133043,5.307161032351872,52.5340599455041,1012,219400
27037060820,0.0386127994279585,0.0259206292456203,121987.94,238299.282206271,867.62,0.443132380360472,122308,5.601788597689728,7.340703018258601,39.8043641835967,1487,317700
27037060821,0.0896802703405251,0.094099298154406,69639.64,169080.317340385,930.1,0.303114186851211,83946,16.720647773279353,12.577597840755736,48.7521367521368,936,324800
27037060902,0.0464344941956882,0.0414593698175788,93737.04,192746.089913109,1116.404,0.266272189349112,96130,4.690659118479579,10.210270926000808,79.3258426966292,1357,301350
27019091100,0.0210701413917383,0.0695869143332409,92909.18,193703.664525878,874.72,0.352769679300292,106806,10.793893129770993,8.061068702290077,38.0647911338448,949,307400
27037060906,0.0520833333333333,0.00813802083333333,95406.96,206836.116358141,1597.5,0.683148335015136,88657,13.16595223515003,8.940600122473974,17.0624450307828,1969,254e3
27037060907,0.0693201134007783,0.0108312677188716,94745.24,186590.253116736,1353.26,0.597701149425287,115558,11.426266971367118,2.5809920688264554,44.3343386471349,1344.6,267e3
27037060815,0.0799289520426288,0.0369449378330373,114679.2,233853.400075557,1520.82,0.190315315315315,111642,10.214327090171848,12.29967175130334,48.2365708084645,1390,351100
27037061108,0.0353615171868827,0.0934413275385223,64665.38,161556.516811485,788.1,0.323410696266398,68182,8.796443315338202,11.003493172435693,26.6335498662591,890,198800
27037060818,0.0790481952006453,0.0157289776164549,91422.44,204920.967132603,1597.5,0.545395590142672,80496,15.663438890342842,4.933263543574981,49.2302184031507,1455,269300
27037060813,0.0525965379494008,0.0559254327563249,124920.24,325575.368341519,1452.66,0.390158172231986,86950,11.886875828546177,18.13963764913831,38.9994620763852,1648,382900
27037060816,0.0661420672054445,0.0172267120374309,129989.64,264085.398564413,1571.94,0.740601503759398,137375,13.837516512549538,5.201453104359313,24.2065626681011,2167,336600
27037061107,0.0226415094339623,0.0849056603773585,102248.52,195824.008311296,991.16,0.239156626506024,73778,5.870692284232998,17.337602927721864,39.1151135473767,1149,254400
27139080903,0.127297830703428,0.0482242852972321,113175.42,229544.314318096,2201,0.387900355871886,123750,22.37226277372263,12.992700729927007,63.8095238095238,876,386400
27139080904,0.0611573446874395,0.0508999419392297,91528.94,185495.882130714,957.08,0.279730380356283,76583,11.810140774884765,13.46704871060172,26.3463892288862,1091,238500
27037060819,0.0602758385833475,0.00902434871445599,112516.54,220926.142803173,1303.56,0.585106382978723,116679,16.322590227238972,4.0398039506906285,17.5178997613365,1800,275850
27037060814,0.0631964077831365,0.0206219856976551,108448.24,243360.748016623,1229.72,0.562098501070664,106471,15.69394460960726,9.669848224065092,17.5359712230216,1778,295950
27037060817,0.0824236671412751,0.0175605125771239,92841.02,167780.751794484,1029.5,0.12142152023692,98594,16.618879576532862,7.5871195412439345,30.1033591731266,1574,238450
27139080906,0.0390983443048075,0.0572511470177538,105760.18,198696.732149603,1165.82,0.21865715983363,99219,9.580236995380599,13.235589475798355,12.401055408971,1350,250200
27037060742,0.0634770251065846,0.0407389862624349,125739.58,238436.078579524,887.5,0.168782673637043,116162,15.46268656716418,18.567164179104477,2.73348519362187,1331,289e3
27037061007,0.0611933797909408,0.0300522648083624,99922.56,205331.356252361,1597.5,0.560727272727273,81953,12.59607173356106,10.67463706233988,20.0571428571429,1028,252350
27037060829,0.135793871866295,0.0511838440111421,79938.9,237273.309406876,1349,0.896616541353383,65375,25.574079899339413,8.49323686693929,64.257555847569,1278,322e3
27139080205,0.0732442348008386,0.0209643605870021,124881.9,242403.173403853,1171.5,0.704524886877828,117923,14.526744046906783,7.526624386741654,15.7990535129232,1705,277750
27037060746,0.131283068783069,0.0456349206349206,75120.84,223525.273894975,1296.46,0.483499616270146,64049,19.064025265575655,14.29801894918174,20.4416403785489,1214,273900
27037060812,0.0860025624599616,0.0461242793081358,88343.88,181939.176426143,948.56,0.101881597062873,88886,24.73408745568124,12.139118689853115,4.09949332105021,1154,228500
27037060739,0.121621621621622,0.0521235521235521,86459.54,195687.211938043,1164.4,0.264160931709899,72787,42.394239423942395,8.28082808280828,15.5145118733509,1107,244500
27037060826,0.0764006791171477,0.0694397283531409,89327.94,194114.053645637,1789.2,0.239676458067263,86453,17.896389324960754,12.977498691784406,22.5016329196604,1554,259200
27139080204,0.106481481481481,0.0401234567901235,106145,209845.636569702,934.36,0.380614657210402,87895,15,9.319526627218936,72.1893491124261,1371,399200
27037060828,0.135793871866295,0.0511838440111421,79938.9,197397.166603702,1349,0.773714285714286,75529,30.761994355597366,8.819379115710255,57.2330654420207,1322,248900
27037061105,0.0275689223057644,0.152464494569758,71633.32,152117.567057046,915.9,0.0262901655306719,57257,8.85483184333759,15.623669646658152,1.71370967741935,818,178900
27139080905,0.0329694809534417,0.0407663176654043,124042.68,229817.907064601,1036.6,0.357049608355091,99364,8.178864895853238,8.465507357156508,14.6823278163374,1895,301300
27037061003,0.0248155600268276,0.0784708249496982,115561.02,235973.743860975,754.02,0.163594470046083,111250,7.604562737642586,16.34980988593156,27.317880794702,1058,367200
27037060811,0.0950056327450244,0.0700337964701464,88481.62,195618.813751417,1390.18,0.203116883116883,75046,17.584097859327215,18.539755351681958,9.58655156746933,1328,244100
27037061106,0.029011786038078,0.127833182230281,93833.6,184948.696637703,754.02,0.197002141327623,55104,5.056553559547571,20.326014637391882,34.924965893588,789,226950
27037060745,0.205771643663739,0.0409033877038896,77086.12,217232.640725349,1120.38,0.348600508905852,56603,40.2914798206278,13.721973094170403,18.403660396543,1054,263800
27037061008,0.0643607705779334,0.14492119089317,67393.2,156495.051001133,800.88,0.0640834575260805,62279,25.756186984417965,12.419798350137489,15.233949945593,942,204600
27037060823,0.109849419896322,0.0269069365588744,126858.54,262717.434831885,1390.18,0.579044117647059,118603,20.16171100678143,11.267605633802818,11.6588419405321,1146.67,312200
27037061009,0.0643607705779334,0.14492119089317,67393.2,181118.398186626,800.88,0.725714285714286,104028,20.9403080872914,7.2528883183568675,85.5855855855856,1581,335900
27139080302,0.0682714256069724,0.0346544926333264,108811.76,209503.64563657,762.54,0.635805911879532,111099,28.200253485424586,5.240811153358682,61.9724025974026,1411,292100
27037061005,0.16303946883069,0.0483216525267429,78142.6,157999.811106914,978.38,0.331454340473506,63971,19.36606107460379,9.547738693467336,6.22448979591837,1038,209600
27037060741,0.113844743276284,0.0501222493887531,79431.96,236657.725727238,1215.52,0.304679376083189,65682,38.81201956673655,11.754018169112507,2.801503245644,1255,296200
27037060824,0.0713890426120642,0.138904261206419,95195.38,193977.257272384,1074.94,0.17363571934798,72727,27.411861164252528,21.97321672588139,6.39044943820225,745,248700
27037061102,0.0541044776119403,0.149486940298507,67450,155400.680015111,836.38,0.107808857808858,57567,9.985705534000408,18.39901980804574,15.6313645621181,880,197900
27037060825,0.0544090056285178,0.0297507370678102,120465.7,237820.494899887,1123.22,0.345554150863885,115255,8.20970761918479,12.314561428777186,5.95523581135092,1374,298500
27139080700,0.264631043256997,0.0529262086513995,75437.5,246780.657347941,1001.1,0.306288032454361,82500,34.151785714285715,6.082589285714286,51.588785046729,957,273050
27037061004,0.0799209262920079,0.0189212086981079,120363.46,241719.19153759,1597.5,0.649951783992285,131630,14.474319755272901,8.597649331830622,47.4371373307544,1292,343100
27037060711,0.116041765543427,0.175367821547224,58556.54,197670.759350208,1165.82,0.197751660705161,46227,25.91457183731862,21.827099938687923,16.4496527777778,1076,248700
27139080202,0.141556291390728,0.022350993377483402,121415.68,308339.025311674,1020.98,0.793184488836663,147039,21.804511278195488,5.436668594563331,47.712833545108,1303,352900
27037060806,0.0707638279192274,0.0611062335381914,129420.22,282210.918020401,1100.5,0.248751248751249,100041,15.22108843537415,18.656462585034014,7.13950211366839,1307,314100
27139080203,0.110359751149581,0.0152826616175277,99688.26,181118.398186626,1104.76,0.221188839466235,86796,27.681282643021987,4.749180128750152,15.6912948061448,1123,218600
27037060709,0.176460655184059,0.0523471800067545,97235.92,203005.817907065,1091.98,0.152598950882213,81827,30.532312622396297,10.842086523055011,0,1414,248600
27037060713,0.0764535817539351,0.070992611628654,99497.98,210803.211182471,1174.34,0.167543859649123,88459,10.885486018641812,20.306258322237017,7.74299835255354,1346,260250
27037060710,0.229597906257435,0.0492505353319058,72848.84,194661.239138648,949.98,0.138658146964856,51927,32.00099925056208,11.941044216837373,14.3872113676732,890,237800
27037060822,0.0574412532637076,0.0176240208877285,129471.34,243565.942576502,1797.72,0.260606060606061,117826,6.21301775147929,13.979289940828401,0.801603206412826,1278,289400
27037060805,0.236536430834213,0.0285110876451954,59081.94,304440.328673971,775.32,0.267241379310345,51769,51.167860479601366,4.17315478044223,17.9661016949153,883,335300
27139080201,0.0914127423822715,0.0297783933518006,88649.18,198149.546656592,1952.5,0.532786885245902,114375,14.9962602842184,11.480927449513837,45.5328310010764,1288.3,291300
27037060714,0.131101813110181,0.0484160191273162,96692.06,218327.011711371,931.52,0.113984168865435,82963,20.898063417748457,13.747605873590127,1.24324324324324,1051,261500
27037060738,0.167889390519187,0.054176072234763,75017.18,219968.568190404,1175.76,0.223935389133627,74205,30.333033303330332,14.551455145514552,1.34847409510291,1141,271200
27139080301,0.0737736577829278,0.0646967941290073,85858.88,196234.397431054,1104.76,0.536654135338346,83303,29.051132027473926,6.800644450097515,48.816120906801,1208,278100
27139080100,0.138519924098672,0.100569259962049,59932.52,149108.046845485,867.62,0.128571428571429,47928,35.321100917431195,16.46788990825688,32.6530612244898,906,192400
27037060737,0.125563731307857,0.168763351530976,61248.86,208751.26558368,1067.84,0.270639960918417,45613,30.426716141001855,20.923520923520925,14.3986683312526,1070,262e3
27163071400,0.0522727272727273,0.0983333333333333,84000.1,150612.806951266,1172.92,0.28062449959968,83998,19.66245883644347,14.95609220636663,10.413694721826,1426,203200
27037060734,0.101913566974844,0.0202107073747581,114975.98,221952.115602569,1483.9,0.1536475145255,111250,21.95175438596491,9.93421052631579,11.1801242236025,1385,293350
27037060748,0.100569800569801,0.133903133903134,85155.98,198765.13033623,1126.06,0.287145242070117,76776,31.893784651298514,10.767435074409104,12.4014336917563,969,248750
27037060732,0.0808720112517581,0.0126582278481013,124382.06,243907.933509634,1479.64,0.500945179584121,142174,15.306499261447563,5.2991137370753325,8.03038524145415,1731,312850
27037060731,0.0905280804694049,0.0249371332774518,123703.3,239735.644125425,1479.64,0.105298457411133,124539,11.607769716826585,12.590685700912708,7.3227885178676,1463,308250
27139080600,0.0917795422699673,0.0427370387669313,91634.02,186316.66037023,972.7,0.476052249637155,75236,28.33254828073481,10.103626943005182,19.0025252525253,1274,209100
27037060509,0.0741196749569072,0.0667323319379463,100787.34,258476.74726105,1468.28,0.695731707317073,72589,24.805781391147246,18.066847335140018,27.1707519734109,1257,313400
27019091e3,0.184285714285714,0.110535714285714,68793.32,160051.756705705,967.02,0.215686274509804,64983,26.426343790130254,9.163456246560264,43.8018545632016,1002,237400
27037060744,0.138767890479154,0.0385812072184194,137054.14,281184.945221005,1100.5,0.471844660194175,115250,27.55754475703325,11.76470588235294,4.22535211267606,1164,341400
27037060508,0.0805561686161995,0.0406091370558376,115633.44,314494.862108047,913.06,0.406626506024096,127099,17.52129614164022,10.138633706363787,36.9663485685585,674,418900
27163071207,0.0646263150703648,0.0278726601994808,106924.58,176877.710615791,1571.94,0.294293015332198,100591,12.686567164179104,9.774656131109161,10.5513685045617,1590,239400
27139080500,0.137032366540563,0.191677175283733,71539.6,153485.530789573,876.14,0.0439844760672704,53158,19.117110543597228,19.627873039036846,15.6142365097589,977,175300
27053025903,0.0878399499843701,0.145201625507971,108249.44,258750.340007556,1155.88,0.0860099928622413,86431,18.146718146718147,24.0221588047675,1.14695340501792,1200,346300
27139080400,0.180562659846547,0.0961636828644501,61796.98,147398.092179826,1001.1,0.137573004542505,50737,33.09259736909982,10.317255610007738,6.65445665445666,917,172100
27037060735,0.155858430424269,0.0630907891844361,85924.2,175441.348696638,1182.86,0.243966421825813,70938,35.87101698149208,12.860141194428545,12.9406307977737,1134,224350
27037060733,0.104859335038363,0.0647058823529412,86835.84,239804.042312051,1422.84,0.217308907138345,83218,18.543363679923335,13.416387158600863,8.91608391608392,1327,307650
27037060747,0.147879380740488,0.0612840446714337,73658.24,189736.569701549,961.34,0.216716417910448,64063,25.37442396313364,16.474654377880185,4.82885085574572,994,237500
27053025805,0.0480173482032218,0.2772614622057,90216.86,183443.936531923,2041.96,0.0428432327166504,72188,14.418777943368108,30.774962742175855,4.58452722063037,1921,259350
27037060743,0.219460227272727,0.0248579545454545,83780,190078.560634681,1337.64,0.196750902527076,55938,54.498269896193776,4.498269896193772,2.28758169934641,1116,236550
27053025907,0.0772662745893328,0.0973433380653012,89744,212102.776728372,1322.02,0.16286799620133,83033,11.727616645649434,20.849096258932327,3.51668169522092,1385,295200
27053026018,0.080593849416755,0.0358784022622835,142976.96,311622.138269739,1242.5,0.292030848329049,142202,23.239533287577213,11.708991077556623,27.1317829457364,1805,405550
27053025801,0.136763710223426,0.130670277589709,80015.58,178519.267094824,1219.78,0.0134115674769489,73893,26.722204421659722,18.00704902274912,23.9498432601881,1247,246950
27019090702,0.0410094637223975,0.029179810725552,164931.58,353071.439365319,956.448888888889,0.36144578313253,157083,15.742642026009582,7.32375085557837,63.442940038684696,1705,457250
27019090800,0.0542568542568543,0.0422799422799423,93034.14,189189.384208538,897.44,0.328253223915592,86859,11.19936457505957,9.508680358561216,28.4872298624754,988,255100
27053025802,0.0521307405875052,0.139015308233347,90116.04,162650.887797507,1597.5,0.0377562028047465,94e3,12.615384615384615,19.692307692307693,3.42979635584137,1560,239500
27019090900,0.0502067336089781,0.025201811380193,106370.78,295069.777106158,1503.78,0.610158311345646,106838,8.27236916150816,7.3907334458825735,26.524541398116,1623,350350
27037060721,0.149790013999067,0.0695286980867942,69750.4,166823.177181715,913.06,0.267123287671233,68910,32.92772861356932,9.43952802359882,18.3064516129032,941,211800
27037060730,0.0899552538188551,0.00817775034716865,132388.02,260528.692859841,991.16,0.439958592132505,147273,12.97056810403833,4.534565366187543,5.27093596059113,1258,312650
27053025803,0.108108108108108,0.143500643500644,81126.02,156631.847374386,934.36,0.016025641025641,58322,26.83246073298429,18.979057591623036,8.56498873027799,848,225500
27037060729,0.0862320958783981,0.0546623794212219,137657.64,275781.488477522,1723.88,0.464377682403433,117048,15.652398143372872,16.34863331614234,22.1787345075016,1325.4,343300
27037060750,0.168242906918865,0.0520159283225485,76782.24,175099.357763506,739.82,0.205627705627706,55183,33.73781148429036,15.14626218851571,9.26829268292683,964,222900
27163071209,0.0789205702647658,0.00967413441955193,117043.5,189599.773328296,1113.28,0.697361033127456,97448,18.46538782318599,6.839032527105922,9.57991803278689,894,244e3
27019090302,0.0359256128486898,0.0507185122569738,91024.84,182349.565545901,781,0.59620253164557,99185,6.666666666666667,5.446009389671361,58.370288248337,1010,283150
27053025701,0.106007067137809,0.159452296819788,80982.6,221473.328296184,1171.5,0.0589437819420784,73190,18.543717429067748,16.85002895193978,2.13333333333333,1132,307e3
27019090401,0.0393026941362916,0.066877971473851,122563.04,269078.466188138,941.46,0.409574468085106,127143,7.721814543028686,10.4736490993996,53.2535137948985,947,427600
27019090402,0.0262417994376757,0.0627928772258669,116059.44,235700.151114469,1012.46,0.368915456874466,134696,3.5144865420881195,8.760500600034288,44.3019240256537,983,368150
27019090301,0.0288695652173913,0.146608695652174,76499.66,192267.302606725,934.36,0.343254920787326,80014,3.728381060391267,18.755316132690673,28.0914444059578,886,263200
27053025301,0.0780645161290323,0.211935483870968,78489.08,199449.112202493,935.78,0.027027027027027,72083,12.746795981988225,24.593003117422928,3.68946963873943,916,264600
27053025906,0.10925027390828,0.0575989982782908,92300,263948.60219116,1302.14,0.108783535464903,80266,24.31020408163265,13.89387755102041,4.11998554391037,1118,355900
27037060716,0.155770324047754,0.0301307561114269,107073.68,231869.852663393,1273.74,0.206324110671937,92171,30.38961038961039,9.064935064935064,12.3682361208714,1292,302700
27163071208,0.0800297785222408,0.0781686208821887,81070.64,149244.843218738,962.76,0.0222693531283139,73869,18.446601941747574,14.7378640776699,0,1151,201e3
27037060725,0.180809761508597,0.0590682196339434,67721.22,216411.862485833,1133.16,0.101868595539482,58598,27.027027027027028,12.805038047756495,6.63741086121777,991,275400
27053025302,0.175219602404068,0.160425335182617,63760.84,152254.363430298,978.38,0.0653950953678474,52344,27.359146765592396,17.945745420820774,2.92242295430393,991,212100
27053025702,0.0988515176374077,0.191755537325677,80203.02,193430.071779373,1015.3,0.111381322957198,67739,29.909432295118183,23.4813342169207,1.5421686746988,1121,266800
27037060727,0.163205710577547,0.0684620376378975,75758.42,259502.720060446,1216.94,0.294636296840558,59805,22.682445759368836,16.173570019723865,8.10631229235881,1073,314200
27037060749,0.209443099273608,0.0920096852300242,68902.66,327490.517567057,1005.36,0.364864864864865,60272,30.47073791348601,18.956743002544528,3.58695652173913,980,416350
27037060728,0.149087859089956,0.0419375131054728,97822.38,295616.962599169,1307.82,0.242154811715481,99167,21.764946764946767,9.131859131859132,10.4046242774566,1281,386050
27053026016,0.0852065613608748,0.0549817739975699,109767.42,248832.602946732,1233.98,0.209097859327217,108227,17.194634703196346,14.226598173515981,12.9032258064516,1207,363e3
27053026022,0.0843917875626632,0.019583755484535,159329.68,307244.654325652,261.28,0.704918032786885,162917,22.029068110572815,7.238529495582788,53.3112582781457,2112,455200
27163071300,0.0779092702169625,0.0960552268244576,72143.1,143089.006422365,803.72,0.0933179723502304,70231,17.745535714285715,10.658482142857142,14.9950835791544,928,176650
27053025100,0.23064182194617,0.100207039337474,58697.12,168533.131847374,1097.66,0.040447504302926,55125,44.408251900108574,14.223669923995658,20.4514363885089,1030,235250
27037060507,0.0773722627737226,0.0481751824817518,107217.1,222430.902908954,968.44,0.383238405207486,92768,13.650179607626416,17.10417242332136,12.8895184135977,1016,279600
27053026021,0.0890702291301349,0.0397136395788707,142535.34,387407.329051757,785.26,0.715901530272788,138088,11.744022503516174,10.15002344116268,9.31054802592811,1678,514e3
27053025403,0.147342329936657,0.2065546681355,60912.32,151365.187004156,1066.42,0.0295404814004376,56273,44.683283786874,11.959753029956552,0,1042,216600
27053025205,0.171366163621922,0.155083399523431,71526.82,149108.046845485,952.82,0.014187866927593,73924,32.82061526168597,13.663603675589291,0.467775467775468,1177,206800
27053125500,0.171419714817111,0.161190328580285,65963.26,141652.644503211,931.52,0.0309119010819165,48406,30.775466090245878,18.42745203998919,29.2161520190024,868,204650
27037060503,0.110705817982856,0.0729527630859019,72658.56,163061.276917265,832.12,0.121293800539084,70509,21.72322698638488,14.02154033732981,4.42748091603053,800,206e3
27163071206,0.119719544259422,0.0357581069237511,90010.96,172773.819418209,1205.58,0.369009584664537,91795,25.119309838472837,8.333333333333332,42.3546511627907,1042,310650
27037060726,0.185996563573883,0.077319587628866,72019.56,218327.011711371,1086.3,0.200881057268722,61957,35.24804177545692,14.248414770607981,16.7795334838224,1002,283800
27037060505,0.150420003907013,0.0845868333658918,67420.18,300268.039289762,1143.1,0.151777970511709,60523,30.77555044364114,12.471245481432797,13.8045891931902,993,425200
27037060717,0.129477993858751,0.0470829068577277,96885.18,220105.364563657,1836.06,0.567750677506775,86012,29.05375388716126,6.486006219458018,21.4676889375685,1311,288350
27053025601,0.0985243055555556,0.233506944444444,66710.18,158273.403853419,521.14,0.028735632183908,68561,20.43734230445753,23.465096719932717,11.7109634551495,896,228300
27053026015,0.0838848148810588,0.0339831872652477,129512.52,245002.304495655,1242.5,0.239336492890995,113409,15.556831228473019,12.456946039035591,3.25987144168962,1284,349900
27053025905,0.0572281662105001,0.241353570539935,135053.36,270993.615413676,1935.46,0.061849710982659,103947,11.2042469963677,37.440625873148925,2.64976958525346,1495,376750
27053025605,0.160286422473148,0.159184797576425,65675,171953.041178693,907.38,0.00703812316715543,61375,23.003104713519615,19.192774484899804,7.26775956284153,950,257850
27037060502,0.121714159487519,0.0790810691407113,67934.22,164566.037023045,935.78,0.158352668213457,59643,32.914572864321606,12.814070351758794,4.90196078431373,960,203200
27053025401,0.167596348884381,0.162778904665314,63307.86,135018.020400453,870.46,0.0852994555353902,61094,50.683639792550686,14.167845355964168,1.53562653562654,887,196800
27053025603,0.0832672482157018,0.196404969600846,83484.64,163198.073290518,967.02,0.00892857142857143,80196,16.973415132924334,21.063394683026583,5.00916310323763,1319,243200
27019090701,0.0954356846473029,0.0261065006915629,118686.44,261007.480166226,847.74,0.634889434889435,103413,15.690866510538642,12.704918032786885,27.4826789838337,1443,341050
27053026020,0.199888330541597,0.0840312674483529,89166.06,212581.564034756,957.08,0.192330736968244,69972,33.373615307150054,22.98086606243706,26.6556291390728,1186,301600
27053026019,0.219541257074769,0.0494489127196902,81745.14,255152.595391009,1322.02,0.327697662854301,72357,58.97226753670473,3.6215334420880914,28.1475846329403,1301,NA
27037060506,0.0846153846153846,0.17603550295858,87629.62,220652.550056668,1178.6,0.431229235880399,74508,17.977312055373968,20.688329167467796,43.4559114274417,1347,274400
27053025201,0.381003430531732,0.0825471698113208,65119.78,138711.522478277,1069.26,0.00490730643402399,52372,62.70484083631569,7.6850631003955545,2.74574409665019,987,194350
27163071003,0.0990578734858681,0.0985195154777927,64429.66,147329.6939932,819.34,0.0515988372093023,63445,19.024390243902438,13.428981348637015,10.8726752503577,877,187350
27053026007,0.142598050328724,0.0707322602584448,103482.5,336724.272761617,1241.08,0.293583191368541,69384,25.136833569835797,13.176565984188121,18.6238532110092,1179,435300
27019090601,0.0689339165671896,0.0635800503557796,110082.66,213539.138647526,988.32,0.220923436586791,83487,8.135433811427228,14.27227839172349,0.586166471277843,1034,287800
27037060606,0.0585335797905114,0.109365372766482,106018.62,337476.652814507,455.82,0.44082332761578,99946,8.408843783979702,20.514679231605655,2.4896265560166,803,412700
27163071018,0.0924122310305776,0.0319365798414496,148595.9,315520.834907442,2156.98,0.451219512195122,131359,26.543469130617385,7.223855522889543,74.4545963080365,1729,406400
27053026014,0.0779727095516569,0.0400496189969874,123067.14,225919.210426898,484.22,0.207605344295992,123e3,12.135088723526044,11.79164281625644,4.64774951076321,1332,325e3
27037060605,0.0867208672086721,0.113143631436314,101352.5,250679.353985644,1246.76,0.126559714795009,84219,15.603715170278637,15.975232198142415,15.8753709198813,1168,327650
27053024903,0.38302752293578,0.109633027522936,62671.7,145004.155647903,992.58,0.0167464114832536,50345,62.86167261196988,11.692429647245344,0,977,203e3
27053024802,0.388948690348044,0.178327951202009,52104.06,139669.097091046,873.3,0.0176619007569386,46911,54.124820659971306,15.064562410329984,0.501672240802676,846,2e5
27053024004,0.0923454099700354,0.551620811767911,45948.36,146508.915753683,1341.9,0.0980842911877395,46937,27.885057471264368,43.37931034482759,9.8079561042524,1288,214700
27053024600,0.176366322008863,0.130576070901034,64808.8,142268.228182849,898.86,0.0572715572715573,52907,33.03769401330377,13.821138211382115,19.6141479099679,791,206e3
27053026005,0.086647029945999,0.0613647520864016,104997.64,217848.224404987,948.56,0.15625,92008,21.970878835153407,11.622464898595943,2.69086357947434,1329,320350
27053023903,0.0634873323397914,0.28166915052161,108206.84,451564.828107291,1111.86,0.111930294906166,101306,17.50540290213029,31.769064526088297,8.13883901855177,1119,642300
27053024300,0.331641659311562,0.0789938217122683,52008.92,145004.155647903,923,0.0855036855036855,55295,49.966510381781646,8.015181960258987,1.6597510373444,923,207e3
27053026006,0.0914228723404255,0.0801196808510638,88169.22,232622.232716283,1350.42,0.13980868285504,71154,18.91165602955996,16.35875041988579,2.51924422673198,1220,349900
27053024003,0.156612254554057,0.177430801987225,79047.14,286793.596524367,1136,0.0428235294117647,90441,37.801766437684,12.325809617271835,4.6639231824417,1214,465500
27019090503,0.041792330891857,0.033606204222318,127888.04,280158.972421609,816.5,0.554838709677419,138654,6.415241057542769,9.758942457231726,17.7993527508091,952,408100
27037060402,0.10440639910188,0.137805220319955,66214.6,139395.504344541,898.86,0.0176928520877565,58717,34.92394870265434,11.571726811810318,4.10764872521247,977,168300
27019090501,0.0286885245901639,0.0719489981785064,104842.86,249790.177559501,1415.74,0.256045519203414,129271,8.357230643179026,10.323637853338797,15.2019002375297,1334.6,410900
27019090502,0.0507462686567164,0.0171641791044776,177833.7,433234.114091424,1065.71,0.75669099756691,138533,15.313594396688954,3.979624323463865,61.9354838709678,1394,557800
